Spend,Geography,Media Vertical,Media Name,Campaign Id,Product Category,Invoice
43.274,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011230,Engineering,INV011230
43.274,Hyderabad,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011230,Engineering,INV011230
43.274,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011230,Engineering,INV011230
43.274,Pune,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011230,Engineering,INV011230
43.274,Chennai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011230,Engineering,INV011230
43.25,Chennai,Newspaper,https://www.themediaant.com/newspaper/economic-times-chennai-english-advertising,INV002493,Finance,INV002493
43.25,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/economic-times-bangalore-english-advertising,INV002493,Finance,INV002493
43.25,Hyderabad,Newspaper,https://www.themediaant.com/newspaper/economic-times-hyderabad-english-advertising,INV002493,Finance,INV002493
43.25,Kolkata,Newspaper,https://www.themediaant.com/newspaper/economic-times-kolkata-english-advertising,INV002493,Finance,INV002493
43.25,Delhi,Newspaper,https://www.themediaant.com/newspaper/economic-times-delhi-english-advertising,INV002493,Finance,INV002493
43.248,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,INV003968,Healthcare,INV003968
43.248,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,INV004190,Healthcare,INV004190
43.248,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,INV004459,Healthcare,INV004459
43.248,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,INV004868,Engineering,INV004868
43.2,Delhi,Newspaper,https://www.themediaant.com/newspaper/navbharat-times-delhi-hindi-advertising,INV002593,Finance,INV002593
43.2,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,6066ba7c05dfb8515fd92b1f,Healthcare,INV006376
43.2,Pune,Radio,https://www.themediaant.com/radio/red-fm-pune-advertising,5f69af717bca353ce6f29e5c,Healthcare,INV005387
43.2,Gwalior,Radio,https://www.themediaant.com/radio/big-fm-gwalior-advertising,6045e3f17f32855162467784,Shopping & Retail,INV006133
43.2,All India,Magazine,https://www.themediaant.com/magazine/indian-drug-review-magazine-advertising,610788e157b81700080b888d,Healthcare,INV006376
43.2,Vijayawada,Radio,https://www.themediaant.com/radio/radio-mirchi-vijayawada-advertising,635fa2904a0d6c0009e8eebd,Food & Restaurant,INV010312
43.2,Visakhapatnam,Radio,https://www.themediaant.com/radio/radio-mirchi-visakhapatnam-advertising,635fa2904a0d6c0009e8eebd,Food & Restaurant,INV010312
43.2,Bengaluru,Radio,https://www.themediaant.com/radio/radio-one-bengaluru-advertising,INV012017,Education & Skill,INV012017
43.178,Bengaluru,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.178,Mumbai,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.178,Delhi,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.178,Pune,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.178,Hyderabad,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.178,Chennai,Digital,https://www.themediaant.com/digital/swiggy-advertising,INV004155,Entertainment,INV004155
43.1,West Bengal,Television,https://www.themediaant.com/television/zee-24-ghanta-tv-advertising,601133b63745c304ecc7e998,FMCG,"INV006042, INV006210"
43.05,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV003696,IT Product & Services,INV003696
43.05,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV003861,IT Product & Services,INV003861
43,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/metro-station-laxmi-nagar-delhi-advertising,INV003596,Fashion & Lifestyle,INV003596
43,Lucknow,Nontraditional,https://www.themediaant.com/nontraditional/mobile-van-lucknow-advertising,615d99997de4a60008135220,Home Decor & Construction,INV007255
43,Vizianagaram,Outdoor,https://www.themediaant.com/outdoor/hoarding-boddavalasa-vizianagaram-58010,616a6afa359a910009b38c2e,Home Decor & Construction,INV007232
43,All India,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,60a61ab70b71370009b97782,Shopping & Retail,INV006471
43,Bengaluru,Radio,https://www.themediaant.com/radio/red-fm-bengaluru-advertising,63906288096850000809f0cf,Services,INV010515
43,Pimpri-Chinchwad,Outdoor,https://www.themediaant.com/outdoor/hoarding-bhosari-pimpri-chinchwad-78165,620101847fee12000901b084,Finance,"INV008063, INV008064"
42.982,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,INV004109,Engineering,INV004109
42.922,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,INV004443,Engineering,INV004443
42.9,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-alaknanda-delhi-advertising,INV001749,Food & Restaurant,INV001749
42.857,Delhi,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Mumbai,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Pune,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Hyderabad,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Chennai,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Bengaluru,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.857,Ahmedabad,Digital,https://www.themediaant.com/digital/dailyhunt-advertising,INV004170,Services,INV004170
42.8,Kolkata,Television,https://www.themediaant.com/television/calcutta-news-tv-advertising,6045ddc37f328551624676d9,FMCG,INV006211
42.8,All India,Digital,https://www.themediaant.com/digital/youtube-advertising,603e18888b29176c8d39d5bd,Education & Skill,INV006207
42.8,Kerala,Television,https://www.themediaant.com/television/flowers-tv-tv-advertising,63197feb9689510009d45254,Education & Skill,INV009686
42.8,Mumbai,Newspaper,https://www.themediaant.com/newspaper/navbharat-times-mumbai-hindi-advertising,6364f12d09239500084729fd,Healthcare,INV010389
42.7,Chennai,Television,https://www.themediaant.com/television/sun-life-tv-advertising,600c09a03745c304ecc7b5da,Fashion & Lifestyle,INV005969
42.7,Ranchi,Outdoor,https://www.themediaant.com/outdoor/hoarding-lower-bazaar-ranchi-83060,6364b995fba65400089e4503,Services,INV010196
42.6,Mumbai,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV003341,Services,INV003341
42.6,Dharwad,Outdoor,https://www.themediaant.com/outdoor/hoarding-malmaddi-dharwad-64819,602b7c9c0e7ec670caaf67e1,Finance,INV006132
42.6,Bengaluru,Radio,https://www.themediaant.com/radio/mirchi-95-bengaluru-advertising,633eba3f2f93a20009a0d3a6,Shopping & Retail,INV009944
42.58,Pune,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV002004,Services,INV002004
42.52,Bengaluru,Digital,https://www.themediaant.com/digital/linkedin-advertising,INV002837,IT Product & Services,INV002837
42.51,Mangaluru,Nontraditional,https://www.themediaant.com/nontraditional/mobile-sms-advertising,INV002756,Services,INV002756
42.5,All India,Magazine,https://www.themediaant.com/magazine/agriculture-world-magazine-advertising,INV002859,Finance,INV002859
42.5,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-chembur-mumbai-advertising,INV003375,Food & Restaurant,INV003375
42.5,Punjab,Television,https://www.themediaant.com/television/news18-punjabharyanahimachal-tv-advertising,INV005215,Services,INV005215
42.5,West Bengal,Television,https://www.themediaant.com/television/news18-bangla-tv-advertising,INV005215,Services,INV005215
42.4,Hyderabad,Digital,https://www.themediaant.com/digital/inshorts-advertising,6203443e75bb04000949af23,Real Estate,INV007962
42.4,Bengaluru,Cinema,https://www.themediaant.com/cinema/pvr-inox-forum-mall-screen-1-koramangala-2786-onscreen-advertising,63ce2b68f7dd7000086523ec,Fashion & Lifestyle,INV011056
42.4,Bengaluru,Cinema,https://www.themediaant.com/cinema/pvr-inox-forum-mall-screen-1-koramangala-2786-onscreen-advertising,INV011233,Fashion & Lifestyle,INV011233
42.3,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-rmv-2nd-stage-bengaluru-31200,62d00fb28ff84a00095d5e6d,Home Decor & Construction,INV009083
42.3,Mumbai,Newspaper,https://www.themediaant.com/newspaper/bombay-times-vashi-and-new-panvel-english-advertising,6274e15011fb150009744256,Food & Restaurant,INV008587
42.3,Mumbai,Newspaper,https://www.themediaant.com/newspaper/bombay-times-vashi-and-new-panvel-english-advertising,627cac0be1fff80009f85be1,Food & Restaurant,INV008645
42.3,Thane,Newspaper,https://www.themediaant.com/newspaper/the-mizoram-post-main-aizawl,6274e15011fb150009744256,Food & Restaurant,INV008587
42.192,Delhi,Radio,https://www.themediaant.com/radio/red-fm-delhi-advertising,INV004340,Education & Skill,INV004340
42.192,Mumbai,Radio,https://www.themediaant.com/radio/red-fm-mumbai-advertising,INV004340,Education & Skill,INV004340
42.192,Kolkata,Radio,https://www.themediaant.com/radio/red-fm-kolkata-advertising,INV004340,Education & Skill,INV004340
42.192,Pune,Radio,https://www.themediaant.com/radio/red-fm-pune-advertising,INV004340,Education & Skill,INV004340
42.192,Jaipur,Radio,https://www.themediaant.com/radio/red-fm-jaipur-advertising,INV004340,Education & Skill,INV004340
42.192,Kochi,Radio,https://www.themediaant.com/radio/red-fm-kochi-advertising,INV004340,Education & Skill,INV004340
42.192,Hyderabad,Radio,https://www.themediaant.com/radio/red-fm-hyderabad-advertising,INV004340,Education & Skill,INV004340
42.192,Guwahati,Radio,https://www.themediaant.com/radio/red-fm-guwahati-advertising,INV004340,Education & Skill,INV004340
42.192,Indore,Radio,https://www.themediaant.com/radio/red-fm-indore-advertising,INV004340,Education & Skill,INV004340
42.192,Chandigarh,Radio,https://www.themediaant.com/radio/red-fm-chandigarh-advertising,INV004340,Education & Skill,INV004340
42,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,Mumbai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,Delhi,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,Pune,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,Hyderabad,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,Chennai,Digital,https://www.themediaant.com/digital/hotstar-advertising,INV001603,Services,INV001603
42,All India,Magazine,https://www.themediaant.com/magazine/construction-week-magazine-advertising,INV002479,IT Product & Services,INV002479
42,All India,Magazine,https://www.themediaant.com/magazine/construction-week-magazine-advertising,INV002371,IT Product & Services,INV002371
42,All India,Magazine,https://www.themediaant.com/magazine/construction-week-magazine-advertising,INV003003,IT Product & Services,INV003003
42,All India,Magazine,https://www.themediaant.com/magazine/motorindia-magazine-advertising,INV003003,IT Product & Services,INV003003
42,All India,Magazine,https://www.themediaant.com/magazine/the-master-builder-magazine-advertising,INV003003,IT Product & Services,INV003003
42,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV001787,IT Product & Services,INV001787
42,All India,Magazine,https://www.themediaant.com/magazine/the-machinist-magazine-advertising,INV001787,IT Product & Services,INV001787
42,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV001925,Engineering,INV001925
42,All India,Magazine,https://www.themediaant.com/magazine/the-machinist-magazine-advertising,INV001925,Engineering,INV001925
42,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV001934,Engineering,INV001934
42,All India,Magazine,https://www.themediaant.com/magazine/the-machinist-magazine-advertising,INV001934,Engineering,INV001934
42,Kerala,Television,https://www.themediaant.com/television/asianet-plus-tv-advertising,INV001991,Services,INV001991
42,All India,Magazine,https://www.themediaant.com/magazine/equipment-india-magazine-advertising,INV002057,Engineering,INV002057
42,All India,Magazine,https://www.themediaant.com/magazine/the-machinist-magazine-advertising,INV002057,Engineering,INV002057
42,Bengaluru,Radio,https://www.themediaant.com/radio/radio-indigo-bengaluru-advertising,INV002306,Transportation & Logistics,INV002306
42,All India,Magazine,https://www.themediaant.com/magazine/construction-week-magazine-advertising,INV003227,Engineering,INV003227
42,All India,Magazine,https://www.themediaant.com/magazine/motorindia-magazine-advertising,INV003227,Engineering,INV003227
42,All India,Magazine,https://www.themediaant.com/magazine/the-master-builder-magazine-advertising,INV003227,Engineering,INV003227
42,Kolkata,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-kolkata-advertising,INV003282,Services,INV003282
42,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV003331,Services,INV003331
42,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-mumbai-advertising,INV003331,Services,INV003331
42,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-delhi-advertising,INV003331,Services,INV003331
42,Lucknow,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-lucknow-advertising,INV003331,Services,INV003331
42,Vadodara,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-vadodara-advertising,INV003331,Services,INV003331
42,Chennai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-chennai-advertising,INV003331,Services,INV003331
42,Ahmedabad,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-ahmedabad-advertising,INV003331,Services,INV003331
42,Surat,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-surat-advertising,INV003331,Services,INV003331
42,All India,Magazine,https://www.themediaant.com/magazine/motorindia-magazine-advertising,INV003696,IT Product & Services,INV003696
42,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV003699,Travel & Tourism,INV003699
42,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-mumbai-advertising,INV003699,Travel & Tourism,INV003699
42,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-delhi-advertising,INV003699,Travel & Tourism,INV003699
42,Lucknow,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-lucknow-advertising,INV003699,Travel & Tourism,INV003699
42,Vadodara,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-vadodara-advertising,INV003699,Travel & Tourism,INV003699
42,Chennai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-chennai-advertising,INV003699,Travel & Tourism,INV003699
42,Ahmedabad,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-ahmedabad-advertising,INV003699,Travel & Tourism,INV003699
42,Surat,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-surat-advertising,INV003699,Travel & Tourism,INV003699
42,Vijayawada,Radio,https://www.themediaant.com/radio/radio-mirchi-vijayawada-advertising,INV003800,Entertainment,INV003800
42,Hubli,Radio,https://www.themediaant.com/radio/red-fm-hubli-advertising,5f8edcfe5f1c4430ae797c6a,Finance,INV005649
42,Mumbai,Digital,https://www.themediaant.com/digital/inshorts-advertising,6110b876111203000849c678,IT Product & Services,INV006830
